"","x"
"2135",227600
"2136",246500
"2137",527100
"2138",425700
"2139",283300
"2140",436500
"2141",165400
"2142",276000
"2143",436900
"2144",258500
"2145",551600
"2146",450000
"2147",305500
"2148",252600
"2149",248200
"2150",264700
"2151",389600
"2152",321100
"2153",290800
"2154",1029100
"2155",392700
"2156",248300
"2157",160500
"2158",285500
"2159",234800
"2160",263800
"2161",551400
"2162",382600
"2163",669800
"2164",324600
"2165",295100
"2166",454600
"2167",461600
"2168",384400
"2169",492200
"2170",363100
"2171",283300
"2172",431200
"2173",295000
"2174",419200
"2175",474800
"2176",196600
"2177",990400
"2178",362400
"2179",526300
"2180",387200
"2181",369100
"2182",336800
"2183",231900
"2184",587800
"2185",274800
"2186",338600
"2187",926900
"2188",417200
"2189",358100
"2190",239400
"2191",350100
"2192",347200
"2193",229200
"2194",1231700
"2195",123100
"2196",567500
"2197",1187300
"2198",442800
"2199",259100
"2200",216600
"2201",462300
"2202",478600
"2203",409800
"2204",420900
"2205",3368900
"2206",296300
"2207",448800
"2208",298400
"2209",388500
"2210",653900
"2211",442800
"2212",393800
"2213",278100
"2214",289900
"2215",194700
"2216",369600
"2217",543700
"2218",343600
"2219",596800
"2220",198500
"2221",252600
"2222",296600
"2223",249600
"2224",1105700
"2225",298600
"2226",264100
"2227",315100
"2228",420500
"2229",406500
"2230",384500
"2231",313800
"2232",244100
"2233",302400
"2234",512100
"2235",339200
"2236",284900
"2237",287200
"2238",336700
"2239",427600
"2240",304400
"2241",213800
"2242",386600
"2243",281300
"2244",385700
"2245",597200
"2246",380900
"2247",271200
"2248",336800
"2249",209000
"2250",442600
"2251",277400
"2252",488000
"2253",269400
"2254",371700
"2255",609100
"2256",110300
"2257",399500
"2258",526300
"2259",286300
"2260",278900
"2261",299500
"2262",405000
"2263",227600
"2264",464600
"2265",494600
"2266",260800
"2267",313000
"2268",374200
"2269",268600
"2270",325800
"2271",278500
"2272",693600
"2273",276600
"2274",422600
"2275",233000
"2276",371300
"2277",263200
"2278",279100
"2279",308300
"2280",290500
"2281",305500
"2282",271900
"2283",496300
"2284",170300
"2285",469900
"2286",505700
"2287",423800
"2288",363400
"2289",325300
"2290",560400
"2291",297600
"2292",307300
"2293",362500
"2294",235900
"2295",305200
"2296",365400
"2297",765500
"2298",773700
"2299",345300
"2300",289700
"2301",252200
"2302",389200
"2303",530300
"2304",586200
"2305",406900
"2306",226300
"2307",441400
"2308",141100
"2309",308600
"2310",488100
"2311",261100
"2312",417600
"2313",365200
"2314",278500
"2315",246000
"2316",441200
"2317",301900
"2318",426300
"2319",233500
"2320",409000
"2321",230500
"2322",264300
"2323",402300
"2324",341800
"2325",407600
"2326",577900
"2327",283500
"2328",315400
"2329",263000
"2330",279000
"2331",300100
"2332",292800
"2333",282200
"2334",215700
"2335",325600
"2336",275400
"2337",504000
"2338",241900
"2339",193600
"2340",297300
"2341",141300
"2342",408900
"2343",247600
"2344",335600
"2345",265600
"2346",331400
"2347",306600
"2348",656800
"2349",472100
"2350",275200
"2351",467600
"2352",467100
"2353",179400
"2354",194700
"2355",317400
"2356",483000
"2357",312700
"2358",298800
"2359",262200
"2360",291600
"2361",300600
"2362",475200
"2363",374900
"2364",392400
"2365",329000
"2366",507900
"2367",255200
"2368",320000
"2369",301700
"2370",297300
"2371",355100
"2372",357400
"2373",307000
"2374",362600
"2375",274800
"2376",472600
"2377",593300
"2378",467500
"2379",241300
"2380",415100
"2381",191400
"2382",252600
"2383",261300
"2384",330300
"2385",848600
"2386",388500
"2387",449800
"2388",512000
"2389",238700
"2390",555100
"2391",330300
"2392",312700
"2393",696000
"2394",450700
"2395",454500
"2396",431800
"2397",306700
"2398",452300
"2399",167900
"2400",437700
"2401",360200
"2402",568700
"2403",615600
"2404",471800
"2405",365900
"2406",721300
"2407",295100
"2408",206300
"2409",337800
"2410",365400
"2411",222600
"2412",262800
"2413",389300
"2414",362400
"2415",305700
"2416",438400
"2417",529000
"2418",348300
"2419",527500
"2420",181300
"2421",295000
"2422",264100
"2423",388500
"2424",182400
"2425",191700
"2426",525400
"2427",622100
"2428",324200
"2429",731000
"2430",434100
"2431",346800
"2432",474100
"2433",748900
"2434",358000
"2435",261600
"2436",645500
"2437",383200
"2438",634300
"2439",777300
"2440",282800
"2441",268100
"2442",246100
"2443",605500
"2444",241900
"2445",263500
"2446",251300
"2447",475300
"2448",308300
"2449",291700
"2450",458900
"2451",205700
"2452",218600
"2453",365500
"2454",1727100
"2455",413800
"2456",184900
"2457",328100
"2458",241900
"2459",367600
"2460",170300
"2461",278700
"2462",415900
"2463",237700
"2464",315500
"2465",221900
"2466",387100
"2467",440200
"2468",264500
"2469",327600
"2470",343300
"2471",337700
"2472",405100
"2473",316800
"2474",554200
"2475",410800
"2476",417700
"2477",384000
"2478",325700
"2479",324900
"2480",283900
"2481",309900
"2482",361300
"2483",298400
"2484",485700
"2485",266700
"2486",459600
"2487",174600
"2488",530100
"2489",283900
"2490",737400
"2491",349200
"2492",213500
"2493",395900
"2494",470100
"2495",401600
"2496",209100
"2497",433900
"2498",286700
"2499",229500
"2500",432400
"2501",233100
"2502",647400
"2503",504300
"2504",194700
"2505",287400
"2506",311400
"2507",400200
"2508",624900
"2509",326400
"2510",413400
"2511",614700
"2512",312300
"2513",388500
"2514",607300
"2515",345600
"2516",225400
"2517",267700
"2518",294600
"2519",313200
"2520",421400
"2521",249800
"2522",379800
"2523",344000
"2524",410000
"2525",326600
"2526",110500
"2527",426300
"2528",214100
"2529",324500
"2530",367000
"2531",508700
"2532",566200
"2533",278900
"2534",238800
"2535",324100
"2536",308700
"2537",400900
"2538",329300
"2539",517900
"2540",258200
"2541",296400
"2542",426300
"2543",213800
"2544",467900
"2545",427500
"2546",340000
"2547",425700
"2548",213900
"2549",234100
"2550",263600
"2551",300900
"2552",256200
"2553",346000
"2554",313000
"2555",511200
"2556",490600
"2557",821700
"2558",447200
"2559",263100
"2560",246800
"2561",1666500
"2562",516000
"2563",382800
"2564",266500
"2565",711300
"2566",269400
"2567",502400
"2568",578700
"2569",271900
"2570",272900
"2571",318700
"2572",220000
"2573",621400
"2574",381500
"2575",316500
"2576",505300
"2577",207900
"2578",525100
"2579",262800
"2580",530100
"2581",398100
"2582",401000
"2583",261600
"2584",343600
"2585",342100
"2586",454500
"2587",736900
"2588",329500
"2589",313300
"2590",252100
"2591",632600
"2592",448200
"2593",263000
"2594",499800
"2595",542700
"2596",319700
"2597",308400
"2598",469600
"2599",255700
"2600",319600
"2601",433100
"2602",693700
"2603",600600
"2604",273700
"2605",291400
"2606",250200
"2607",472400
"2608",332300
"2609",385900
"2610",435600
"2611",265300
"2612",253100
"2613",307400
"2614",165700
"2615",220000
"2616",271900
"2617",1332900
"2618",1026600
"2619",323000
"2620",479100
"2621",266600
"2622",292100
"2623",403900
"2624",429400
"2625",380000
"2626",497600
"2627",302600
"2628",643800
"2629",300100
"2630",320600
"2631",338800
"2632",338200
"2633",761200
"2634",361700
"2635",176700
"2636",231000
"2637",176500
"2638",560800
"2639",287800
"2640",271900
"2641",382900
"2642",233300
"2643",522000
"2644",162900
"2645",355900
"2646",211100
"2647",633900
"2648",245800
"2649",361400
"2650",263700
"2651",194600
"2652",351100
"2653",414100
"2654",508100
"2655",381900
"2656",384000
"2657",367100
"2658",709300
"2659",609900
"2660",489600
"2661",371100
"2662",441600
"2663",385200
"2664",403400
"2665",281800
"2666",361500
"2667",366900
"2668",360700
"2669",400200
"2670",237900
"2671",242100
"2672",601000
"2673",281200
"2674",537800
"2675",292600
"2676",394400
"2677",371100
"2678",378000
"2679",326000
"2680",488400
"2681",419600
"2682",283200
"2683",238300
"2684",238200
"2685",522500
"2686",438800
"2687",484300
"2688",686900
"2689",266800
"2690",259100
"2691",234800
"2692",179200
"2693",223000
"2694",311000
"2695",291400
"2696",170800
"2697",487100
"2698",261500
"2699",157500
"2700",724200
"2701",442700
"2702",288500
"2703",535300
"2704",251700
"2705",304400
"2706",253600
"2707",280700
"2708",358800
"2709",344000
"2710",486900
"2711",1027300
"2712",392200
"2713",264900
"2714",292200
"2715",371600
"2716",202300
"2717",471700
"2718",897800
"2719",265300
"2720",919400
"2721",402100
"2722",493300
"2723",376500
"2724",309400
"2725",360700
"2726",363200
"2727",350000
"2728",483200
"2729",265400
"2730",865200
"2731",387900
"2732",376900
"2733",446800
"2734",352200
"2735",242500
"2736",277100
"2737",186400
"2738",530800
"2739",752200
"2740",253400
"2741",326600
"2742",171800
"2743",306000
"2744",325100
"2745",420000
"2746",225200
"2747",281100
"2748",253000
"2749",286200
"2750",324400
"2751",342400
"2752",388500
"2753",268900
"2754",485600
"2755",502500
"2756",309400
"2757",221300
"2758",505200
"2759",348500
"2760",453200
"2761",402600
"2762",864400
"2763",285100
"2764",521500
"2765",319200
"2766",394600
"2767",294900
"2768",306500
"2769",221700
"2770",383100
"2771",275900
"2772",292400
"2773",382100
"2774",330700
"2775",393800
"2776",586200
"2777",621400
"2778",565200
"2779",308900
"2780",273900
"2781",217700
"2782",374100
"2783",345500
"2784",321200
"2785",458400
"2786",259400
"2787",266900
"2788",340700
"2789",315100
"2790",389600
"2791",238800
"2792",280400
"2793",528000
"2794",762400
"2795",253700
"2796",311600
"2797",1528800
"2798",229400
"2799",216500
"2800",433100
"2801",361100
"2802",251900
"2803",221900
"2804",594500
"2805",439400
"2806",381300
"2807",433000
"2808",370700
"2809",120300
"2810",203300
"2811",326400
"2812",439100
"2813",283300
"2814",290300
"2815",268600
"2816",205500
"2817",255700
"2818",579200
"2819",354500
"2820",183900
"2821",592200
"2822",479700
"2823",355300
"2824",275400
"2825",318100
"2826",236400
"2827",322100
"2828",469100
"2829",538200
"2830",203400
"2831",335500
"2832",546400
"2833",367600
"2834",247800
"2835",300800
"2836",191800
"2837",199500
"2838",318100
"2839",613300
"2840",296200
"2841",343200
"2842",203900
"2843",231000
"2844",187800
"2845",222100
"2846",306100
"2847",387200
"2848",291100
"2849",166800
"2850",291900
"2851",215400
"2852",327100
"2853",441100
"2854",258000
"2855",286200
"2856",543800
"2857",270300
"2858",268900
"2859",509600
"2860",485200
"2861",294900
"2862",314200
"2863",329100
"2864",256900
"2865",413400
"2866",503300
"2867",371600
"2868",369500
"2869",192500
"2870",616000
"2871",162000
"2872",715300
"2873",323200
"2874",388700
"2875",235600
"2876",394700
"2877",362400
"2878",367700
"2879",244900
"2880",358300
"2881",445000
"2882",391900
"2883",283200
"2884",425400
"2885",476600
"2886",310800
"2887",354500
"2888",347700
"2889",139400
"2890",475500
"2891",349500
"2892",302400
"2893",290800
"2894",511700
"2895",418600
"2896",284000
"2897",300800
"2898",260200
"2899",332600
"2900",359600
"2901",403400
"2902",434300
"2903",268700
"2904",882600
"2905",346400
"2906",291400
"2907",275500
"2908",216600
"2909",309500
"2910",351400
"2911",232700
"2912",347900
"2913",375700
"2914",621400
"2915",159200
"2916",237300
"2917",505500
"2918",506200
"2919",755800
"2920",439100
"2921",249600
"2922",295300
"2923",409500
"2924",512600
"2925",363600
"2926",384500
"2927",272600
"2928",341100
"2929",191400
"2930",363600
"2931",234600
"2932",587800
"2933",281400
"2934",362600
"2935",260700
"2936",504900
"2937",318700
"2938",438900
"2939",370700
"2940",424700
"2941",468000
"2942",351200
"2943",387400
"2944",231300
"2945",400400
"2946",182300
"2947",229200
"2948",530100
"2949",243700
"2950",423500
"2951",433800
"2952",375200
"2953",232000
"2954",195100
"2955",404000
"2956",234500
"2957",437700
"2958",317800
"2959",704300
"2960",313500
"2961",270300
"2962",327600
"2963",237800
"2964",337700
"2965",177100
"2966",270100
"2967",363200
"2968",368000
"2969",918600
"2970",271900
"2971",164100
"2972",214100
"2973",399100
"2974",388100
"2975",346700
"2976",334500
"2977",306100
"2978",341300
"2979",553400
"2980",304700
"2981",312400
"2982",529700
"2983",219700
"2984",177800
"2985",398700
"2986",602300
"2987",579900
"2988",324700
"2989",639500
"2990",409900
"2991",254900
"2992",335300
"2993",352400
"2994",273300
"2995",736100
"2996",419600
"2997",227700
"2998",266800
"2999",640600
"3000",287800
"3001",352200
"3002",192500
"3003",618000
"3004",378000
"3005",121800
"3006",283400
"3007",442700
"3008",302300
"3009",327500
"3010",177500
"3011",346300
"3012",593500
"3013",803800
"3014",243500
"3015",323400
"3016",160800
"3017",223100
"3018",237400
"3019",303200
"3020",236500
"3021",308800
"3022",252100
"3023",304200
"3024",583800
"3025",344100
"3026",272600
"3027",550000
"3028",340700
"3029",619700
"3030",639000
"3031",541400
"3032",480600
"3033",270400
"3034",665000
"3035",386800
"3036",381600
"3037",165800
"3038",1599600
"3039",845200
"3040",417600
"3041",361200
"3042",293400
"3043",365400
"3044",530400
"3045",389700
"3046",828600
"3047",450900
"3048",348300
"3049",225200
"3050",406400
"3051",381800
"3052",516300
"3053",253300
"3054",712600
"3055",357100
"3056",230400
"3057",300100
"3058",184500
"3059",260000
"3060",363600
"3061",255400
"3062",231600
"3063",220600
"3064",274200
"3065",440200
"3066",281200
"3067",371700
"3068",423400
"3069",319900
"3070",349600
"3071",575800
"3072",621400
"3073",343600
"3074",226300
"3075",299800
"3076",385900
"3077",356500
"3078",563300
"3079",188200
"3080",358200
"3081",403000
"3082",489800
"3083",307500
"3084",290700
"3085",344500
"3086",1053800
"3087",301400
"3088",351800
"3089",395300
"3090",425600
"3091",388700
"3092",452000
"3093",452700
"3094",202800
"3095",542600
"3096",304000
"3097",321200
"3098",220400
"3099",290500
"3100",236400
"3101",223800
"3102",376900
"3103",297600
"3104",365900
"3105",387400
"3106",298100
"3107",375600
"3108",210900
"3109",300800
"3110",340300
"3111",303300
"3112",243600
"3113",410600
"3114",316100
"3115",615000
"3116",567300
"3117",268100
"3118",297900
"3119",300600
"3120",219700
"3121",387300
"3122",310800
"3123",266800
"3124",415900
"3125",233900
"3126",311700
"3127",459200
"3128",508900
"3129",432900
"3130",223000
"3131",296500
"3132",256700
"3133",430300
"3134",291400
"3135",348100
"3136",318100
"3137",326100
"3138",227600
"3139",657900
"3140",375600
"3141",413100
"3142",348100
"3143",363600
"3144",368900
"3145",447400
"3146",284900
"3147",234200
"3148",286100
"3149",467600
"3150",259100
"3151",323700
"3152",309700
"3153",256600
"3154",449800
"3155",289100
"3156",320400
"3157",433700
"3158",907400
"3159",614900
"3160",274500
"3161",358800
"3162",508200
"3163",222700
"3164",262000
"3165",218500
"3166",247800
"3167",289400
"3168",323700
"3169",973100
"3170",309700
"3171",435800
"3172",145700
"3173",283700
"3174",206500
"3175",647400
"3176",434800
"3177",365800
"3178",227000
"3179",421000
"3180",261100
"3181",710300
"3182",724600
"3183",297800
"3184",356900
"3185",411800
"3186",382900
"3187",486100
"3188",154800
"3189",292900
"3190",282200
"3191",208300
"3192",362600
"3193",283100
"3194",268000
"3195",350100
"3196",358600
"3197",160700
"3198",253700
"3199",268500
"3200",292800
"3201",374300
"3202",826700
"3203",234500
"3204",348200
"3205",1867200
"3206",283100
"3207",640900
"3208",275500
"3209",252200
"3210",830000
"3211",404400
"3212",326200
"3213",197200
"3214",418800
"3215",197200
"3216",389900
"3217",371700
"3218",213000
"3219",298000
"3220",327800
"3221",328600
"3222",259200
"3223",401400
"3224",285900
"3225",220600
"3226",284000
"3227",384500
"3228",454700
"3229",708700
"3230",410400
"3231",268600
"3232",391300
"3233",284900
"3234",259100
"3235",225200
"3236",370300
"3237",239900
"3238",215300
"3239",428400
"3240",162900
"3241",403500
"3242",995300
"3243",505300
"3244",545100
"3245",303000
"3246",287500
"3247",435600
"3248",516000
"3249",328200
"3250",246900
"3251",363900
"3252",362900
"3253",272400
"3254",426100
"3255",330000
"3256",737000
"3257",209400
"3258",471500
"3259",188900
"3260",429600
"3261",363600
"3262",178900
"3263",433900
"3264",441200
"3265",506100
"3266",252300
"3267",125800
"3268",440600
"3269",696200
"3270",280400
"3271",330500
"3272",303000
"3273",252500
"3274",433500
"3275",263300
"3276",672200
"3277",524100
"3278",313000
"3279",217600
"3280",258500
"3281",373500
"3282",364800
"3283",1487600
"3284",268200
"3285",372800
"3286",517900
"3287",460000
"3288",259100
"3289",227600
"3290",343200
"3291",264700
