type,lat,long
Off-LeashDogPark, 44.24730112332507,-76.5443195845448
BoatRamp, 44.23898852860821,-76.60351049069918
Queen'sUniversity, 44.225072543865494,-76.49978754302562
Queen'sUniversity, 44.223972556846405,-76.4934393702347
Queen'sUniversity, 44.2230302202975,-76.49064126634008
Queen'sUniversity, 44.22317111040174,-76.4924097777592
ParkingLot, 44.234982323528435,-76.48052088429347
, 44.243222222599435,-76.44131665827773
AmbulanceStation, 44.244850103917166,-76.57125161919217
RecreationFacility, 44.27542392752944,-76.56737335249338
Off-LeashDogPark, 44.292568204290674,-76.31325888332286
WasteTransferStation, 44.26675977539196,-76.51557369594916
Hospital, 44.21581356526286,-76.5229126726558
TrailAccess, 44.26626518502725,-76.44256714722275
PlaceofWorship, 44.23070535951892,-76.48791673747874
Washroom, 44.22192366325433,-76.4898063824006
, 44.242988752436204,-76.42972458117833
, 44.24565674429321,-76.5201015732407
SoccerField, 44.261379591926115,-76.60132972305055
Playground, 44.23923309971917,-76.45826671959291
Playground, 44.24902937643656,-76.59303488880505
Monument, 44.237348567996804,-76.6072599633996
, 44.24931180884329,-76.49493428096065
BasketballCourt, 44.26480782136224,-76.3752939792022
, 44.473922611671725,-76.58097076074256
, 44.258785427253706,-76.5574067523526
, 44.25771366083753,-76.5463512348499
, 44.27414468864849,-76.45217532559131
BallDiamond, 44.229414512303215,-76.57724990858881
BasketballCourt, 44.26484015941108,-76.44876335693651
BasketballCourt, 44.24691710396542,-76.50084450419948
Monument, 44.25940885700949,-76.46133205608034
Playground, 44.26173553502256,-76.4497699051872
ParkingLot, 44.222073974952565,-76.49127343606426
Monument, 44.3116813434236,-76.44626861676956
HistoricSite, 44.22300003617393,-76.50404057439502
Queen'sUniversity, 44.22848756004499,-76.49500135483807
SoccerField, 44.27359058721827,-76.43249830732175
ParkingLot, 44.23137026230987,-76.48482563307047
Queen'sUniversity, 44.22662939074117,-76.49243008399382
Queen'sUniversity, 44.22316571863497,-76.49987918029048
ParkingLot, 44.23338167332487,-76.48998429090658
OutdoorRink, 44.26502242029863,-76.58055504774273
Washroom, 44.23008015295097,-76.4808001281419
EnergyDistribution, 44.22910595039196,-76.49330224532883
EnergyDistribution, 44.2377856127375,-76.53170730834795
SocialServices, 44.241257577816434,-76.48849648537247
Hospital, 44.23090973449277,-76.48706377347506
Queen'sUniversity, 44.22720604417374,-76.49111107311379
OutdoorAquaticsCentre, 44.23943018466012,-76.49891963519474
CellAntenna, 44.23591207972694,-76.57973247327566
WPP, 44.22137245778448,-76.50246264567028
Queen'sUniversity, 44.22664277600585,-76.49110413871713
GovernmentCentre, 44.24504972958006,-76.51373293962799
Queen'sUniversityWestCampus, 44.22493065847257,-76.51454457923984
PlaceofWorship, 44.23906717784955,-76.4896112408758
Queen'sUniversity, 44.22345534962384,-76.49653687955488
Queen'sUniversity, 44.2276020577111,-76.5163219289017
Queen'sUniversity, 44.225710177399904,-76.49481380217748
Park, 44.27242079775452,-76.43555414960494
Park, 44.217737346516664,-76.51462040114613
Park, 44.21328397518864,-76.56731352269405
, 44.22977798304908,-76.48398494824777
Playground, 44.278335567874684,-76.32758056834297
Playground, 44.253895206641154,-76.59091838966785
Playground, 44.2568411217715,-76.49973514505227
Playground, 44.248032171603995,-76.60695741321418
Park, 44.26650155675852,-76.4899396490383
BeachVolleyballCourt, 44.26203786559972,-76.61246874656894
BallDiamond, 44.233905484644765,-76.54825401174797
BallDiamond, 44.23378190203991,-76.55171596524228
BoatRamp, 44.21976575818809,-76.51657798996595
Queen'sUniversity, 44.228413475806576,-76.49408140891897
TrailAccess, 44.26855978876967,-76.45131710592612
TrailAccess, 44.2636655833709,-76.45238467107589
Playground, 44.235853454679074,-76.5045121492754
Playground, 44.228722579106176,-76.4906397043651
Playground, 44.303030595522,-76.45777794778786
Playground, 44.235768954427556,-76.4884997685956
Playground, 44.24586356852208,-76.59962190477918
Playground, 44.23971732283732,-76.44117839644873
OutdoorRink, 44.26673700354823,-76.44916256884225
BasketballCourt, 44.25237200812227,-76.4833957252649
PlaceofWorship, 44.26285094071594,-76.48123838630983
TennisCourt, 44.252080434763684,-76.48393313455034
Park, 44.219344313259334,-76.5173087302513
IsabelBaderCentreforPerformingArts, 44.220217467454,-76.50641602122106
PlaceofWorship, 44.24551520725878,-76.4965972715609
PlaceofWorship, 44.32149003505476,-76.47391368054294
Queen'sUniversity, 44.22448095518982,-76.49223153274076
AmbulanceStation, 44.273999720301255,-76.5650412435401
TrailAccess, 44.23543681211134,-76.53797672754881
Multi-UseCourt, 44.25527875547683,-76.59650183784414
PlaceofWorship, 44.2504194840729,-76.50139146548476
TrailAccess, 44.26992829948124,-76.44546434866322
Playground, 44.22645709686573,-76.52233996644708
PlaceofWorship, 44.41622634775015,-76.30431349210936
PlaceofWorship, 44.26381683496015,-76.54337103389769
PicnicFacility, 44.237771422360936,-76.6068090361664
BasketballCourt, 44.26225524204898,-76.49120015425461
CommunityGarden, 44.241237303801455,-76.52138601400766
Playground, 44.237592699014655,-76.45258275649466
CourtHouse, 44.22784289498935,-76.4897054267376
Washroom, 44.23258509894262,-76.57330902068571
Park, 44.26460224430312,-76.37555670419744
PicnicFacility, 44.237438853274604,-76.6072238089938
BeachVolleyballCourt, 44.21745375002885,-76.53152166708408
